"user_id","region","treatment"
12639,"Pacific Northwest","Test"
12640,"Southeast","Test"
12641,"Southwest","Control"
12642,"Southeast","Test"
12643,"New England","Control"
12644,"Pacific Northwest","Control"
12645,"Pacific Northwest","Test"
12646,"Southwest","Test"
12647,"Pacific Northwest","Control"
12648,"Midwest","Control"
12649,"Southwest","Control"
12650,"Pacific Northwest","Test"
12651,"Midwest","Test"
12652,"Pacific Northwest","Test"
12653,"Pacific Northwest","Test"
12654,"Midwest","Test"
12655,"Midwest","Control"
12656,"New England","Control"
12657,"Midwest","Test"
12658,"Midwest","Test"
12659,"New England","Control"
12660,"Pacific Northwest","Test"
12661,"Southeast","Test"
12662,"Pacific Northwest","Control"
12663,"Midwest","Control"
12664,"New England","Test"
12665,"Pacific Northwest","Control"
12666,"New England","Test"
12667,"Southeast","Control"
12668,"Southwest","Control"
12669,"Southwest","Control"
12670,"Southeast","Test"
12671,"New England","Control"
12672,"Southeast","Test"
12673,"Pacific Northwest","Control"
12674,"Pacific Northwest","Control"
12675,"Southwest","Test"
12676,"New England","Control"
12677,"Pacific Northwest","Control"
12678,"Midwest","Test"
12679,"New England","Control"
12680,"New England","Test"
12681,"New England","Control"
12682,"New England","Control"
12683,"Midwest","Control"
12684,"Midwest","Control"
12685,"Southwest","Test"
12686,"Southwest","Test"
12687,"Pacific Northwest","Control"
12688,"New England","Control"
12689,"Midwest","Control"
12690,"Midwest","Test"
12691,"Southwest","Control"
12692,"Southwest","Test"
12693,"Southeast","Control"
12694,"Southeast","Test"
12695,"Midwest","Control"
12696,"Pacific Northwest","Control"
12697,"Southeast","Test"
12698,"Midwest","Test"
12699,"Midwest","Control"
12700,"New England","Test"
12701,"Midwest","Control"
12702,"Pacific Northwest","Test"
12703,"Pacific Northwest","Control"
12704,"Midwest","Test"
12705,"Pacific Northwest","Control"
12706,"New England","Control"
12707,"Midwest","Test"
12708,"Southwest","Control"
12709,"Southwest","Test"
12710,"Southeast","Control"
12711,"Southeast","Control"
12712,"Midwest","Control"
12713,"Pacific Northwest","Control"
12714,"New England","Control"
12715,"New England","Test"
12716,"Southwest","Test"
12717,"Pacific Northwest","Control"
12718,"Pacific Northwest","Control"
12719,"Pacific Northwest","Test"
12720,"Southwest","Control"
12721,"Midwest","Control"
12722,"Pacific Northwest","Control"
12723,"Pacific Northwest","Control"
12724,"Southeast","Test"
12725,"Pacific Northwest","Control"
12726,"Pacific Northwest","Control"
12727,"Southeast","Test"
12728,"Pacific Northwest","Test"
12729,"New England","Test"
12730,"Southeast","Control"
12731,"New England","Control"
12732,"Midwest","Control"
12733,"Southwest","Control"
12734,"Pacific Northwest","Test"
12735,"Pacific Northwest","Test"
12736,"New England","Test"
12737,"New England","Control"
12738,"Southwest","Test"
12739,"Southeast","Test"
12740,"Southeast","Test"
12741,"New England","Control"
12742,"Midwest","Control"
12743,"Pacific Northwest","Test"
12744,"Southeast","Test"
12745,"Midwest","Control"
12746,"New England","Control"
12747,"New England","Test"
12748,"Southwest","Control"
12749,"New England","Control"
12750,"New England","Test"
12751,"New England","Control"
12752,"Southeast","Control"
12753,"Southwest","Test"
12754,"Southeast","Control"
12755,"Southwest","Control"
12756,"Southeast","Control"
12757,"Pacific Northwest","Control"
12758,"Midwest","Control"
12759,"New England","Control"
12760,"Pacific Northwest","Control"
12761,"Southeast","Control"
12762,"Midwest","Control"
12763,"Pacific Northwest","Test"
12764,"New England","Test"
12765,"Pacific Northwest","Control"
12766,"Southeast","Control"
12767,"Southeast","Control"
12768,"Midwest","Control"
12769,"Southeast","Control"
12770,"Pacific Northwest","Control"
12771,"Midwest","Test"
12772,"New England","Control"
12773,"Midwest","Test"
12774,"Midwest","Test"
12775,"New England","Control"
12776,"New England","Control"
12777,"Midwest","Control"
12778,"Pacific Northwest","Test"
12779,"New England","Control"
12780,"Southwest","Control"
12781,"Midwest","Test"
12782,"Southwest","Test"
12783,"Southeast","Control"
12784,"Pacific Northwest","Test"
12785,"Pacific Northwest","Test"
12786,"Southeast","Control"
12787,"New England","Test"
12788,"New England","Control"
12789,"Southwest","Control"
12790,"Midwest","Test"
12791,"New England","Control"
12792,"Pacific Northwest","Test"
12793,"Midwest","Test"
12794,"Pacific Northwest","Control"
12795,"Pacific Northwest","Test"
12796,"New England","Control"
12797,"New England","Test"
12798,"Southwest","Test"
12799,"Southeast","Test"
12800,"Pacific Northwest","Control"
12801,"Midwest","Control"
12802,"Pacific Northwest","Control"
12803,"Midwest","Test"
12804,"New England","Control"
12805,"Southwest","Test"
12806,"Midwest","Control"
12807,"Pacific Northwest","Control"
12808,"Southwest","Control"
12809,"Pacific Northwest","Test"
12810,"Southeast","Control"
12811,"Midwest","Test"
12812,"New England","Control"
12813,"Southwest","Test"
12814,"New England","Test"
12815,"Midwest","Test"
12816,"Southwest","Test"
12817,"Pacific Northwest","Test"
12818,"Southwest","Test"
12819,"Pacific Northwest","Test"
12820,"Southwest","Test"
12821,"Midwest","Test"
12822,"Pacific Northwest","Control"
12823,"Southwest","Control"
12824,"Pacific Northwest","Control"
12825,"Pacific Northwest","Test"
12826,"Pacific Northwest","Test"
12827,"Pacific Northwest","Test"
12828,"Pacific Northwest","Test"
12829,"Southeast","Control"
12830,"Southeast","Control"
12831,"Southeast","Control"
12832,"New England","Test"
12833,"Midwest","Test"
12834,"Pacific Northwest","Control"
12835,"New England","Control"
12836,"Southwest","Control"
12837,"New England","Test"
12838,"Southeast","Test"
12839,"Southwest","Control"
12840,"Pacific Northwest","Control"
12841,"Pacific Northwest","Test"
12842,"Midwest","Control"
12843,"New England","Test"
12844,"Southeast","Control"
12845,"New England","Test"
12846,"New England","Control"
12847,"Southeast","Test"
12848,"New England","Test"
12849,"Pacific Northwest","Test"
12850,"Southwest","Test"
12851,"Southeast","Control"
12852,"Southwest","Control"
12853,"Southwest","Control"
12854,"New England","Test"
12855,"Midwest","Test"
12856,"Midwest","Test"
12857,"Southeast","Test"
12858,"Southeast","Control"
12859,"Pacific Northwest","Control"
12860,"Pacific Northwest","Test"
12861,"Pacific Northwest","Control"
12862,"Pacific Northwest","Control"
12863,"Midwest","Control"
12864,"Midwest","Test"
12865,"Pacific Northwest","Control"
12866,"Pacific Northwest","Test"
12867,"New England","Test"
12868,"Pacific Northwest","Test"
12869,"Southeast","Control"
12870,"Pacific Northwest","Control"
12871,"Southwest","Test"
12872,"Pacific Northwest","Test"
12873,"Pacific Northwest","Test"
12874,"New England","Control"
12875,"New England","Test"
12876,"Pacific Northwest","Control"
12877,"Midwest","Test"
12878,"Southeast","Control"
12879,"Southwest","Test"
12880,"Pacific Northwest","Control"
12881,"Midwest","Test"
12882,"Pacific Northwest","Control"
12883,"New England","Control"
12884,"New England","Test"
12885,"Pacific Northwest","Control"
12886,"New England","Control"
12887,"Southeast","Control"
12888,"Southwest","Control"
12889,"New England","Test"
12890,"Pacific Northwest","Test"
12891,"Southeast","Test"
12892,"Midwest","Test"
12893,"New England","Test"
12894,"Southeast","Test"
12895,"Midwest","Control"
12896,"Pacific Northwest","Test"
12897,"Southeast","Control"
12898,"New England","Test"
12899,"Midwest","Control"
12900,"Midwest","Control"
12901,"Pacific Northwest","Test"
12902,"Pacific Northwest","Test"
12903,"Midwest","Control"
12904,"New England","Control"
12905,"Southwest","Test"
12906,"New England","Control"
12907,"New England","Test"
12908,"Pacific Northwest","Test"
12909,"New England","Test"
12910,"New England","Control"
12911,"Southwest","Test"
12912,"Midwest","Control"
12913,"Midwest","Test"
12914,"Pacific Northwest","Control"
12915,"Pacific Northwest","Control"
12916,"Midwest","Control"
12917,"Pacific Northwest","Test"
12918,"Pacific Northwest","Control"
12919,"New England","Control"
12920,"Pacific Northwest","Control"
12921,"New England","Test"
12922,"Southwest","Test"
12923,"Southeast","Control"
12924,"Pacific Northwest","Control"
12925,"Pacific Northwest","Test"
12926,"Pacific Northwest","Control"
12927,"Southwest","Control"
12928,"Southeast","Control"
12929,"Southwest","Test"
12930,"Southwest","Test"
12931,"New England","Control"
12932,"Southeast","Control"
12933,"Pacific Northwest","Control"
12934,"Southwest","Control"
12935,"Midwest","Test"
12936,"Southwest","Control"
12937,"New England","Control"
12938,"Pacific Northwest","Test"
12939,"Pacific Northwest","Control"
12940,"Pacific Northwest","Test"
12941,"Midwest","Test"
12942,"New England","Test"
12943,"Southeast","Control"
12944,"Pacific Northwest","Test"
12945,"Southwest","Test"
12946,"Southwest","Test"
12947,"New England","Test"
12948,"Southeast","Control"
12949,"New England","Control"
12950,"Midwest","Test"
12951,"Midwest","Control"
12952,"Pacific Northwest","Test"
12953,"Southeast","Control"
12954,"Midwest","Control"
12955,"Midwest","Control"
12956,"Midwest","Control"
12957,"Pacific Northwest","Control"
12958,"Pacific Northwest","Test"
12959,"New England","Test"
12960,"Pacific Northwest","Control"
12961,"Southeast","Test"
12962,"Midwest","Control"
12963,"Midwest","Control"
12964,"New England","Control"
12965,"Pacific Northwest","Control"
12966,"Midwest","Test"
12967,"New England","Control"
12968,"New England","Test"
12969,"Pacific Northwest","Control"
12970,"Southwest","Control"
12971,"New England","Test"
12972,"Southwest","Control"
12973,"Southeast","Control"
12974,"New England","Control"
12975,"Midwest","Test"
12976,"New England","Control"
12977,"New England","Test"
12978,"Southwest","Control"
12979,"Pacific Northwest","Control"
12980,"Southwest","Test"
12981,"Pacific Northwest","Test"
12982,"Pacific Northwest","Control"
12983,"Pacific Northwest","Control"
12984,"New England","Control"
12985,"New England","Test"
12986,"Pacific Northwest","Test"
12987,"Southwest","Test"
12988,"Pacific Northwest","Control"
12989,"Pacific Northwest","Test"
12990,"Midwest","Control"
12991,"Pacific Northwest","Test"
12992,"Pacific Northwest","Test"
12993,"Midwest","Test"
12994,"New England","Test"
12995,"Southeast","Control"
12996,"Southeast","Control"
12997,"New England","Control"
12998,"Southeast","Control"
12999,"Midwest","Control"
13000,"New England","Test"
13001,"Pacific Northwest","Test"
13002,"Southwest","Control"
13003,"Pacific Northwest","Control"
13004,"New England","Test"
13005,"Southeast","Test"
13006,"Pacific Northwest","Control"
13007,"Southeast","Control"
13008,"Pacific Northwest","Control"
13009,"Southeast","Test"
13010,"Southwest","Control"
13011,"New England","Control"
13012,"Southeast","Control"
13013,"Pacific Northwest","Control"
13014,"Southwest","Control"
13015,"New England","Test"
13016,"Pacific Northwest","Control"
13017,"Pacific Northwest","Test"
13018,"Midwest","Test"
13019,"Pacific Northwest","Test"
13020,"Southeast","Control"
13021,"New England","Control"
13022,"Southeast","Test"
13023,"Southeast","Test"
13024,"Southeast","Test"
13025,"Southeast","Control"
13026,"Midwest","Control"
13027,"Pacific Northwest","Test"
13028,"Southeast","Test"
13029,"Midwest","Test"
13030,"Pacific Northwest","Control"
13031,"Midwest","Control"
13032,"Southeast","Test"
13033,"Southwest","Test"
13034,"Pacific Northwest","Control"
13035,"Midwest","Test"
13036,"New England","Test"
13037,"Southeast","Control"
13038,"New England","Test"
13039,"Pacific Northwest","Test"
13040,"New England","Control"
13041,"Pacific Northwest","Control"
13042,"Pacific Northwest","Control"
13043,"Pacific Northwest","Control"
13044,"Midwest","Control"
13045,"Pacific Northwest","Test"
13046,"Pacific Northwest","Test"
13047,"Pacific Northwest","Control"
13048,"Midwest","Test"
13049,"Midwest","Control"
13050,"Midwest","Control"
13051,"New England","Control"
13052,"Southeast","Control"
13053,"New England","Control"
13054,"Southwest","Control"
13055,"Pacific Northwest","Test"
13056,"Southwest","Test"
13057,"Midwest","Test"
13058,"Midwest","Test"
13059,"Southwest","Test"
13060,"New England","Control"
13061,"Southwest","Control"
13062,"Southwest","Control"
13063,"Southwest","Control"
13064,"Midwest","Test"
13065,"Southeast","Test"
13066,"Pacific Northwest","Control"
13067,"Midwest","Control"
13068,"Pacific Northwest","Test"
13069,"Pacific Northwest","Control"
13070,"Midwest","Control"
13071,"Southwest","Test"
13072,"New England","Control"
13073,"Pacific Northwest","Control"
13074,"New England","Test"
13075,"Midwest","Test"
13076,"Midwest","Control"
13077,"Midwest","Test"
13078,"New England","Test"
13079,"Pacific Northwest","Test"
13080,"New England","Control"
13081,"Midwest","Control"
13082,"Pacific Northwest","Test"
13083,"Southwest","Control"
13084,"Midwest","Test"
13085,"New England","Test"
13086,"Pacific Northwest","Control"
13087,"New England","Test"
13088,"New England","Control"
13089,"Pacific Northwest","Control"
13090,"Midwest","Test"
13091,"Southeast","Control"
13092,"Pacific Northwest","Test"
13093,"Midwest","Control"
13094,"Southwest","Control"
13095,"Pacific Northwest","Test"
13096,"Southeast","Control"
13097,"New England","Control"
13098,"New England","Test"
13099,"Southwest","Test"
13100,"Pacific Northwest","Test"
13101,"Midwest","Test"
13102,"Southeast","Test"
13103,"Midwest","Control"
13104,"New England","Control"
13105,"New England","Control"
13106,"Southeast","Control"
13107,"Midwest","Test"
13108,"New England","Control"
13109,"New England","Control"
13110,"Midwest","Test"
13111,"New England","Control"
13112,"New England","Test"
13113,"Midwest","Test"
13114,"Southeast","Test"
13115,"Pacific Northwest","Control"
13116,"New England","Control"
13117,"Pacific Northwest","Control"
13118,"Southeast","Test"
13119,"Southwest","Test"
13120,"Southwest","Control"
13121,"Southwest","Test"
13122,"New England","Test"
13123,"Midwest","Test"
13124,"Southwest","Control"
13125,"Southwest","Test"
13126,"New England","Control"
13127,"Southeast","Test"
13128,"New England","Control"
13129,"New England","Control"
13130,"Pacific Northwest","Control"
13131,"Pacific Northwest","Test"
13132,"Southwest","Test"
13133,"Midwest","Test"
13134,"Midwest","Test"
13135,"Southwest","Test"
13136,"Midwest","Control"
13137,"Pacific Northwest","Test"
13138,"Southwest","Control"
13139,"New England","Test"
13140,"New England","Control"
13141,"Pacific Northwest","Test"
13142,"Southeast","Test"
13143,"Midwest","Test"
13144,"Southeast","Control"
13145,"Midwest","Control"
13146,"Southeast","Control"
13147,"Midwest","Control"
13148,"New England","Test"
13149,"Pacific Northwest","Test"
13150,"Southeast","Control"
13151,"Southeast","Control"
13152,"New England","Test"
13153,"Southwest","Control"
13154,"Southwest","Control"
13155,"Pacific Northwest","Test"
13156,"New England","Test"
13157,"Southwest","Control"
13158,"Pacific Northwest","Control"
13159,"Southwest","Test"
13160,"Pacific Northwest","Test"
13161,"Southeast","Control"
13162,"Midwest","Control"
13163,"New England","Test"
13164,"Southwest","Control"
13165,"Pacific Northwest","Test"
13166,"Pacific Northwest","Control"
13167,"New England","Test"
13168,"Pacific Northwest","Control"
13169,"Midwest","Test"
13170,"Pacific Northwest","Test"
13171,"Southeast","Control"
13172,"Southeast","Test"
13173,"Pacific Northwest","Control"
13174,"Midwest","Test"
13175,"New England","Test"
13176,"Pacific Northwest","Control"
13177,"Pacific Northwest","Control"
13178,"Pacific Northwest","Control"
13179,"Midwest","Control"
13180,"New England","Control"
